SaleKey,InvoiceNumber,SaleDate,GameKey,CustomerKey,RetailerKey,UnitsSold,UnitPrice,DiscountPct,UnitCost,NetSalesAmount,TotalCostAmount,GrossProfitAmount,GrossMarginPct,PromoFlag,OrderSource
751,INV10750,2024-04-30,241,167,111,1,26.3,0.17,14.07,21.83,14.07,7.76,0.3555,True,Website
752,INV10751,2024-03-08,266,300,415,2,53.88,0.05,29.72,102.37,59.44,42.93,0.4194,True,Mobile App
753,INV10752,2023-12-03,223,28,219,2,48.59,0.18,23.09,79.69,46.18,33.51,0.4205,True,Mobile App
754,INV10753,2023-04-21,236,424,209,4,43.99,0.32,18.52,119.65,74.08,45.57,0.3809,True,Retail POS
755,INV10754,2023-12-14,153,272,381,3,44.56,0.33,26.02,89.57,78.06,11.51,0.1285,False,Retail POS
756,INV10755,2023-05-06,468,50,87,4,56.09,0.16,20.98,188.46,83.92,104.54,0.5547,False,Website
757,INV10756,2023-10-09,57,371,461,3,66.88,0.21,36.18,158.51,108.54,49.97,0.3152,False,Website
758,INV10757,2022-07-06,322,156,303,2,24.55,0.01,11.87,48.61,23.74,24.87,0.5116,True,Retail POS
759,INV10758,2024-04-10,375,324,411,1,20.97,0.27,8.66,15.31,8.66,6.65,0.4344,True,Retail POS
760,INV10759,2022-05-19,112,348,179,5,60.28,0.16,18.11,253.18,90.55,162.63,0.6423,False,Mobile App
761,INV10760,2022-03-06,15,121,404,2,25.4,0.18,11.02,41.66,22.04,19.62,0.471,True,Website
762,INV10761,2024-01-04,412,444,494,1,69.32,0.35,26.55,45.06,26.55,18.51,0.4108,False,Retail POS
763,INV10762,2024-03-05,269,140,13,2,50.96,0.18,16.88,83.57,33.76,49.81,0.596,True,Retail POS
764,INV10763,2023-04-14,114,16,447,4,52.53,0.01,16.94,208.02,67.76,140.26,0.6743,True,Website
765,INV10764,2022-02-07,252,309,300,3,29.93,0.09,12.1,81.71,36.3,45.41,0.5557,True,Website
766,INV10765,2022-10-28,500,438,408,2,32.01,0.19,15.51,51.86,31.02,20.84,0.4019,True,Retail POS
767,INV10766,2022-07-26,374,49,125,1,52.96,0.17,29.19,43.96,29.19,14.77,0.336,True,Retail POS
768,INV10767,2022-02-14,142,164,375,4,65.48,0.34,23.25,172.87,93.0,79.87,0.462,True,Retail POS
769,INV10768,2024-03-21,114,62,233,5,69.11,0.22,29.54,269.53,147.7,121.83,0.452,True,Website
770,INV10769,2022-07-24,450,340,251,4,29.89,0.28,12.48,86.08,49.92,36.16,0.4201,False,Retail POS
771,INV10770,2022-02-12,290,154,387,3,26.7,0.19,12.12,64.88,36.36,28.52,0.4396,False,Retail POS
772,INV10771,2022-11-20,483,312,126,4,22.81,0.18,12.38,74.82,49.52,25.3,0.3381,True,Retail POS
773,INV10772,2022-11-14,357,376,235,5,63.4,0.18,29.55,259.94,147.75,112.19,0.4316,True,Mobile App
774,INV10773,2023-06-12,25,346,138,1,34.73,0.16,19.24,29.17,19.24,9.93,0.3404,False,Mobile App
775,INV10774,2023-02-12,368,150,449,2,20.08,0.22,9.15,31.32,18.3,13.02,0.4157,True,Website
776,INV10775,2024-04-14,310,376,49,3,31.18,0.1,15.0,84.19,45.0,39.19,0.4655,False,Retail POS
777,INV10776,2023-07-11,255,73,380,5,37.01,0.36,15.96,118.43,79.8,38.63,0.3262,False,Retail POS
778,INV10777,2023-04-30,463,69,186,3,69.54,0.13,38.03,181.5,114.09,67.41,0.3714,False,Website
779,INV10778,2022-09-17,268,465,205,4,46.17,0.06,26.65,173.6,106.6,67.0,0.3859,False,Website
780,INV10779,2022-02-07,126,177,78,3,30.23,0.04,14.87,87.06,44.61,42.45,0.4876,False,Website
781,INV10780,2024-02-11,393,354,481,5,36.73,0.01,20.06,181.81,100.3,81.51,0.4483,True,Retail POS
782,INV10781,2023-10-25,250,2,386,2,36.51,0.17,11.6,60.61,23.2,37.41,0.6172,True,Mobile App
783,INV10782,2022-07-15,287,309,194,2,20.98,0.08,12.0,38.6,24.0,14.6,0.3782,False,Website
784,INV10783,2022-10-20,334,119,103,3,26.75,0.01,9.54,79.45,28.62,50.83,0.6398,True,Retail POS
785,INV10784,2023-01-01,477,7,105,1,54.75,0.21,20.64,43.25,20.64,22.61,0.5228,False,Website
786,INV10785,2024-06-01,53,255,376,3,26.0,0.27,8.22,56.94,24.66,32.28,0.5669,True,Retail POS
787,INV10786,2024-03-10,368,484,287,4,31.53,0.03,18.59,122.34,74.36,47.98,0.3922,True,Website
788,INV10787,2022-02-18,43,461,324,2,37.53,0.18,20.85,61.55,41.7,19.85,0.3225,True,Retail POS
789,INV10788,2024-06-05,166,404,482,2,57.88,0.3,33.22,81.03,66.44,14.59,0.1801,True,Website
790,INV10789,2023-11-03,42,478,211,2,49.11,0.39,27.22,59.91,54.44,5.47,0.0913,True,Mobile App
791,INV10790,2022-12-06,380,414,250,1,54.44,0.27,24.16,39.74,24.16,15.58,0.392,True,Website
792,INV10791,2022-10-07,456,75,293,1,48.34,0.1,27.9,43.51,27.9,15.61,0.3588,True,Website
793,INV10792,2022-05-08,176,351,201,5,54.17,0.29,32.01,192.3,160.05,32.25,0.1677,True,Mobile App
794,INV10793,2024-03-29,67,195,24,3,20.13,0.24,9.07,45.9,27.21,18.69,0.4072,False,Website
795,INV10794,2023-01-12,66,187,461,3,66.53,0.08,23.46,183.62,70.38,113.24,0.6167,False,Mobile App
796,INV10795,2023-03-24,400,450,300,4,25.54,0.34,12.71,67.43,50.84,16.59,0.246,True,Retail POS
797,INV10796,2023-02-14,83,496,478,2,40.3,0.17,23.88,66.9,47.76,19.14,0.2861,True,Mobile App
798,INV10797,2024-02-01,350,3,83,1,58.54,0.38,32.88,36.29,32.88,3.41,0.094,True,Mobile App
799,INV10798,2023-03-27,105,184,297,4,41.75,0.29,23.32,118.57,93.28,25.29,0.2133,False,Retail POS
800,INV10799,2023-01-31,400,335,458,4,67.33,0.26,39.06,199.3,156.24,43.06,0.2161,True,Mobile App
801,INV10800,2022-12-14,287,273,179,1,43.37,0.29,24.64,30.79,24.64,6.15,0.1997,True,Mobile App
802,INV10801,2022-07-11,374,368,298,3,63.74,0.19,33.97,154.89,101.91,52.98,0.342,False,Retail POS
803,INV10802,2023-05-24,186,52,364,2,60.53,0.2,31.2,96.85,62.4,34.45,0.3557,False,Website
804,INV10803,2023-12-10,284,263,206,3,69.04,0.34,26.2,136.7,78.6,58.1,0.425,False,Website
805,INV10804,2023-05-25,4,368,40,4,66.32,0.27,32.26,193.65,129.04,64.61,0.3336,True,Mobile App
806,INV10805,2023-01-12,138,133,304,2,64.9,0.36,29.62,83.07,59.24,23.83,0.2869,False,Website
807,INV10806,2024-03-27,179,482,113,5,56.57,0.36,31.6,181.02,158.0,23.02,0.1272,True,Website
808,INV10807,2023-06-16,237,225,340,4,38.34,0.39,17.16,93.55,68.64,24.91,0.2663,False,Mobile App
809,INV10808,2022-10-01,18,310,4,3,25.3,0.28,8.56,54.65,25.68,28.97,0.5301,True,Retail POS
810,INV10809,2024-03-31,303,61,486,3,54.42,0.2,16.41,130.61,49.23,81.38,0.6231,True,Website
811,INV10810,2022-03-26,416,365,108,3,68.92,0.07,34.69,192.29,104.07,88.22,0.4588,True,Mobile App
812,INV10811,2024-01-15,414,16,316,1,56.32,0.28,26.19,40.55,26.19,14.36,0.3541,False,Retail POS
813,INV10812,2023-03-11,420,229,114,4,66.43,0.12,26.52,233.83,106.08,127.75,0.5463,True,Website
814,INV10813,2022-03-22,9,195,167,2,60.21,0.11,21.12,107.17,42.24,64.93,0.6059,True,Retail POS
815,INV10814,2023-03-17,420,251,261,3,28.15,0.1,12.39,76.0,37.17,38.83,0.5109,True,Mobile App
816,INV10815,2023-09-09,29,443,106,3,32.45,0.35,10.71,63.28,32.13,31.15,0.4923,False,Retail POS
817,INV10816,2024-04-22,144,303,224,1,37.08,0.35,14.86,24.1,14.86,9.24,0.3834,True,Retail POS
818,INV10817,2022-07-04,348,48,262,2,28.4,0.25,11.75,42.6,23.5,19.1,0.4484,True,Mobile App
819,INV10818,2023-07-13,149,235,251,4,49.07,0.19,21.58,158.99,86.32,72.67,0.4571,True,Website
820,INV10819,2022-10-28,64,121,14,5,68.76,0.27,30.25,250.97,151.25,99.72,0.3973,True,Website
821,INV10820,2022-11-25,367,499,198,1,58.06,0.24,21.89,44.13,21.89,22.24,0.504,False,Retail POS
822,INV10821,2022-04-16,450,320,126,4,41.16,0.17,22.85,136.65,91.4,45.25,0.3311,True,Retail POS
823,INV10822,2022-03-23,380,50,206,5,20.22,0.15,8.22,85.93,41.1,44.83,0.5217,False,Retail POS
824,INV10823,2022-12-02,187,469,140,3,35.65,0.15,13.15,90.91,39.45,51.46,0.5661,False,Retail POS
825,INV10824,2023-11-08,366,41,62,3,46.33,0.24,16.34,105.63,49.02,56.61,0.5359,True,Website
826,INV10825,2022-10-30,227,456,283,2,36.2,0.26,14.36,53.58,28.72,24.86,0.464,False,Mobile App
827,INV10826,2022-11-10,118,22,54,5,25.54,0.18,8.18,104.71,40.9,63.81,0.6094,False,Mobile App
828,INV10827,2023-04-02,412,371,346,3,42.13,0.39,13.05,77.1,39.15,37.95,0.4922,False,Mobile App
829,INV10828,2023-09-10,439,182,12,3,32.65,0.03,15.72,95.01,47.16,47.85,0.5036,True,Retail POS
830,INV10829,2024-01-05,356,5,136,2,65.45,0.14,31.79,112.57,63.58,48.99,0.4352,False,Retail POS
831,INV10830,2023-03-13,254,145,330,4,25.08,0.17,11.51,83.27,46.04,37.23,0.4471,False,Mobile App
832,INV10831,2022-06-20,31,357,144,3,22.45,0.01,11.87,66.68,35.61,31.07,0.466,True,Website
833,INV10832,2023-12-08,161,78,436,1,20.26,0.15,6.32,17.22,6.32,10.9,0.633,True,Mobile App
834,INV10833,2023-03-31,215,231,282,1,36.39,0.11,21.14,32.39,21.14,11.25,0.3473,False,Website
835,INV10834,2022-12-26,444,297,136,4,53.01,0.2,17.41,169.63,69.64,99.99,0.5895,False,Retail POS
836,INV10835,2023-04-03,169,348,489,5,56.51,0.13,28.38,245.82,141.9,103.92,0.4227,False,Mobile App
837,INV10836,2022-02-13,81,479,301,2,42.65,0.29,14.5,60.56,29.0,31.56,0.5211,True,Mobile App
838,INV10837,2024-01-15,46,209,221,1,54.21,0.2,30.57,43.37,30.57,12.8,0.2951,False,Retail POS
839,INV10838,2024-06-09,49,163,340,1,37.99,0.05,17.22,36.09,17.22,18.87,0.5229,True,Website
840,INV10839,2022-12-28,449,168,209,4,53.38,0.3,17.33,149.46,69.32,80.14,0.5362,False,Mobile App
841,INV10840,2023-09-22,298,278,403,5,22.02,0.04,10.68,105.7,53.4,52.3,0.4948,False,Mobile App
842,INV10841,2023-03-22,407,237,401,5,39.53,0.34,11.97,130.45,59.85,70.6,0.5412,True,Website
843,INV10842,2022-10-09,368,176,359,4,59.53,0.37,31.72,150.02,126.88,23.14,0.1542,False,Mobile App
844,INV10843,2023-10-17,283,53,380,1,60.14,0.13,29.78,52.32,29.78,22.54,0.4308,True,Mobile App
845,INV10844,2024-03-21,473,349,449,2,55.8,0.37,20.3,70.31,40.6,29.71,0.4226,False,Retail POS
846,INV10845,2022-02-28,416,10,123,1,30.2,0.32,12.46,20.54,12.46,8.08,0.3934,True,Website
847,INV10846,2022-03-18,467,146,116,5,32.35,0.37,9.78,101.9,48.9,53.0,0.5201,True,Mobile App
848,INV10847,2023-11-19,88,227,157,1,69.79,0.27,35.46,50.95,35.46,15.49,0.304,False,Mobile App
849,INV10848,2023-10-15,121,236,270,2,25.16,0.09,9.98,45.79,19.96,25.83,0.5641,True,Retail POS
850,INV10849,2023-02-20,3,464,17,3,29.02,0.36,13.68,55.72,41.04,14.68,0.2635,False,Mobile App
851,INV10850,2023-01-08,316,242,269,1,26.49,0.07,15.55,24.64,15.55,9.09,0.3689,True,Retail POS
852,INV10851,2023-06-10,460,305,349,4,36.37,0.09,14.18,132.39,56.72,75.67,0.5716,True,Mobile App
853,INV10852,2024-03-31,227,71,482,3,30.5,0.11,18.21,81.44,54.63,26.81,0.3292,True,Retail POS
854,INV10853,2024-02-07,79,158,219,4,44.87,0.12,21.98,157.94,87.92,70.02,0.4433,False,Website
855,INV10854,2023-11-27,145,19,319,4,43.79,0.21,16.32,138.38,65.28,73.1,0.5283,True,Website
856,INV10855,2022-06-13,242,55,238,4,65.07,0.29,28.05,184.8,112.2,72.6,0.3929,True,Mobile App
857,INV10856,2022-02-01,32,444,33,1,21.73,0.37,11.35,13.69,11.35,2.34,0.1709,True,Mobile App
858,INV10857,2022-05-27,263,215,285,5,35.98,0.04,15.61,172.7,78.05,94.65,0.5481,False,Retail POS
859,INV10858,2024-05-19,211,456,37,3,49.82,0.38,15.97,92.67,47.91,44.76,0.483,False,Retail POS
860,INV10859,2023-09-15,71,209,103,2,50.23,0.37,17.61,63.29,35.22,28.07,0.4435,True,Website
861,INV10860,2023-11-26,384,21,211,5,44.0,0.02,23.65,215.6,118.25,97.35,0.4515,True,Mobile App
862,INV10861,2024-03-11,197,282,430,1,60.77,0.14,30.05,52.26,30.05,22.21,0.425,False,Retail POS
863,INV10862,2023-03-25,58,249,280,4,23.13,0.33,10.89,61.99,43.56,18.43,0.2973,True,Website
864,INV10863,2022-02-05,424,28,142,2,60.76,0.24,21.28,92.36,42.56,49.8,0.5392,True,Website
865,INV10864,2022-05-10,469,423,239,3,44.73,0.31,24.66,92.59,73.98,18.61,0.201,True,Retail POS
866,INV10865,2022-03-10,112,417,229,5,26.68,0.29,15.69,94.71,78.45,16.26,0.1717,True,Mobile App
867,INV10866,2022-08-30,48,296,133,5,64.28,0.2,20.07,257.12,100.35,156.77,0.6097,True,Website
868,INV10867,2024-03-08,435,211,125,2,52.45,0.02,16.96,102.8,33.92,68.88,0.67,True,Retail POS
869,INV10868,2023-10-23,185,285,53,1,28.17,0.23,15.93,21.69,15.93,5.76,0.2656,False,Website
870,INV10869,2023-01-11,367,20,88,3,21.67,0.02,11.8,63.71,35.4,28.31,0.4444,True,Mobile App
871,INV10870,2023-01-06,327,20,98,2,27.05,0.24,13.13,41.12,26.26,14.86,0.3614,True,Retail POS
872,INV10871,2023-01-28,165,330,370,4,50.43,0.32,29.43,137.17,117.72,19.45,0.1418,False,Mobile App
873,INV10872,2023-08-04,215,396,95,3,28.95,0.23,14.3,66.87,42.9,23.97,0.3585,False,Mobile App
874,INV10873,2022-02-03,331,120,414,5,31.28,0.4,11.41,93.84,57.05,36.79,0.3921,False,Website
875,INV10874,2023-09-12,330,97,188,2,21.25,0.18,11.02,34.85,22.04,12.81,0.3676,False,Mobile App
876,INV10875,2022-06-07,121,120,376,5,56.14,0.3,27.72,196.49,138.6,57.89,0.2946,True,Website
877,INV10876,2023-11-27,213,25,256,5,60.51,0.27,36.05,220.86,180.25,40.61,0.1839,False,Retail POS
878,INV10877,2023-04-06,311,153,73,5,59.83,0.4,21.79,179.49,108.95,70.54,0.393,True,Retail POS
879,INV10878,2023-01-15,41,245,475,1,26.37,0.29,12.64,18.72,12.64,6.08,0.3248,False,Website
880,INV10879,2023-01-16,353,260,412,5,65.16,0.07,34.8,302.99,174.0,128.99,0.4257,False,Website
881,INV10880,2023-03-31,404,4,362,4,53.6,0.38,21.53,132.93,86.12,46.81,0.3521,False,Website
882,INV10881,2024-02-21,289,393,282,4,64.87,0.27,26.85,189.42,107.4,82.02,0.433,True,Mobile App
883,INV10882,2022-03-20,168,143,18,3,42.35,0.02,23.99,124.51,71.97,52.54,0.422,False,Retail POS
884,INV10883,2023-08-11,483,282,164,5,41.84,0.26,17.63,154.81,88.15,66.66,0.4306,False,Retail POS
885,INV10884,2022-05-21,34,335,392,5,59.22,0.35,28.87,192.47,144.35,48.12,0.25,False,Mobile App
886,INV10885,2023-06-27,318,346,146,2,24.65,0.23,13.97,37.96,27.94,10.02,0.264,True,Website
887,INV10886,2023-01-11,484,220,468,1,46.03,0.14,16.71,39.59,16.71,22.88,0.5779,True,Retail POS
888,INV10887,2023-02-12,475,327,314,3,61.81,0.33,36.75,124.24,110.25,13.99,0.1126,False,Mobile App
889,INV10888,2022-11-18,275,160,253,5,61.5,0.31,31.4,212.18,157.0,55.18,0.2601,True,Website
890,INV10889,2023-10-28,427,76,160,2,67.8,0.22,30.43,105.77,60.86,44.91,0.4246,False,Retail POS
891,INV10890,2022-10-13,197,99,349,1,54.9,0.06,23.57,51.61,23.57,28.04,0.5433,True,Website
892,INV10891,2022-09-13,191,180,49,3,30.38,0.1,17.81,82.03,53.43,28.6,0.3487,False,Mobile App
893,INV10892,2022-04-27,221,127,176,3,21.0,0.3,7.6,44.1,22.8,21.3,0.483,True,Retail POS
894,INV10893,2022-01-27,10,32,466,5,43.96,0.32,17.3,149.46,86.5,62.96,0.4212,False,Website
895,INV10894,2024-01-24,120,265,327,3,45.68,0.11,17.92,121.97,53.76,68.21,0.5592,True,Website
896,INV10895,2022-07-10,123,334,65,2,32.0,0.15,12.37,54.4,24.74,29.66,0.5452,True,Website
897,INV10896,2023-05-27,247,13,476,3,26.22,0.03,11.55,76.3,34.65,41.65,0.5459,False,Mobile App
898,INV10897,2023-06-15,360,440,289,4,49.3,0.29,29.42,140.01,117.68,22.33,0.1595,False,Website
899,INV10898,2023-02-01,397,380,50,2,58.2,0.0,32.98,116.4,65.96,50.44,0.4333,True,Retail POS
900,INV10899,2023-07-30,221,428,4,1,69.65,0.02,27.75,68.26,27.75,40.51,0.5935,False,Retail POS
901,INV10900,2022-05-01,261,481,119,1,57.91,0.0,24.72,57.91,24.72,33.19,0.5731,False,Website
902,INV10901,2022-09-26,58,352,340,5,59.67,0.26,29.89,220.78,149.45,71.33,0.3231,False,Mobile App
903,INV10902,2024-03-04,315,339,373,5,50.81,0.17,15.5,210.86,77.5,133.36,0.6325,False,Retail POS
904,INV10903,2022-09-24,460,414,500,4,69.29,0.12,37.84,243.9,151.36,92.54,0.3794,True,Retail POS
905,INV10904,2023-12-22,128,400,164,1,51.99,0.37,29.32,32.75,29.32,3.43,0.1047,False,Retail POS
906,INV10905,2023-04-02,187,396,223,1,63.0,0.08,35.1,57.96,35.1,22.86,0.3944,True,Website
907,INV10906,2022-08-08,205,202,358,1,67.28,0.16,27.75,56.52,27.75,28.77,0.509,True,Retail POS
908,INV10907,2023-09-19,86,450,156,1,66.48,0.38,29.16,41.22,29.16,12.06,0.2926,False,Website
909,INV10908,2022-10-20,104,18,387,3,39.06,0.17,11.86,97.26,35.58,61.68,0.6342,False,Website
910,INV10909,2023-12-12,143,397,262,2,23.92,0.22,10.04,37.32,20.08,17.24,0.462,True,Website
911,INV10910,2023-05-18,205,93,173,2,28.58,0.03,12.52,55.45,25.04,30.41,0.5484,False,Website
912,INV10911,2022-07-24,129,280,23,4,22.95,0.32,13.13,62.42,52.52,9.9,0.1586,False,Website
913,INV10912,2022-05-06,246,358,391,3,25.26,0.17,14.35,62.9,43.05,19.85,0.3156,True,Retail POS
914,INV10913,2022-05-19,38,396,376,1,29.22,0.32,17.23,19.87,17.23,2.64,0.1329,True,Website
915,INV10914,2024-05-23,363,316,61,1,37.04,0.1,20.95,33.34,20.95,12.39,0.3716,True,Website
916,INV10915,2022-03-17,109,60,356,5,47.17,0.17,14.27,195.76,71.35,124.41,0.6355,False,Website
917,INV10916,2023-04-08,309,477,321,5,55.57,0.31,27.36,191.72,136.8,54.92,0.2865,False,Website
918,INV10917,2022-06-26,52,214,134,4,30.54,0.39,9.79,74.52,39.16,35.36,0.4745,True,Website
919,INV10918,2024-01-01,1,100,24,1,53.62,0.02,20.47,52.55,20.47,32.08,0.6105,True,Website
920,INV10919,2023-04-01,11,1,293,4,55.2,0.32,26.14,150.14,104.56,45.58,0.3036,False,Retail POS
921,INV10920,2022-03-31,314,43,45,3,47.92,0.12,24.45,126.51,73.35,53.16,0.4202,False,Website
922,INV10921,2024-04-09,235,311,179,2,65.17,0.22,32.35,101.67,64.7,36.97,0.3636,False,Website
923,INV10922,2023-11-30,128,168,356,1,25.54,0.12,8.04,22.48,8.04,14.44,0.6423,True,Retail POS
924,INV10923,2024-05-15,424,192,472,3,28.85,0.25,9.55,64.91,28.65,36.26,0.5586,False,Retail POS
925,INV10924,2022-11-24,214,34,358,1,41.42,0.14,14.02,35.62,14.02,21.6,0.6064,False,Mobile App
926,INV10925,2023-11-15,483,34,429,5,26.33,0.13,8.62,114.54,43.1,71.44,0.6237,True,Retail POS
927,INV10926,2022-12-22,444,176,63,4,48.3,0.02,17.07,189.34,68.28,121.06,0.6394,False,Retail POS
928,INV10927,2023-12-28,243,417,29,5,39.91,0.06,20.22,187.58,101.1,86.48,0.461,True,Website
929,INV10928,2022-03-08,44,196,357,2,34.22,0.37,18.8,43.12,37.6,5.52,0.128,False,Mobile App
930,INV10929,2023-07-18,6,486,365,5,28.49,0.4,12.04,85.47,60.2,25.27,0.2957,True,Website
931,INV10930,2023-07-10,156,158,96,1,36.76,0.31,18.67,25.36,18.67,6.69,0.2638,True,Mobile App
932,INV10931,2022-10-25,415,245,409,5,50.39,0.11,18.14,224.24,90.7,133.54,0.5955,True,Website
933,INV10932,2022-11-04,8,500,266,1,48.78,0.16,28.88,40.98,28.88,12.1,0.2953,False,Retail POS
934,INV10933,2024-05-21,5,366,291,2,28.17,0.3,11.41,39.44,22.82,16.62,0.4214,False,Retail POS
935,INV10934,2022-06-11,362,340,55,5,26.24,0.39,14.53,80.03,72.65,7.38,0.0922,False,Mobile App
936,INV10935,2023-12-30,182,346,153,4,21.32,0.18,12.44,69.93,49.76,20.17,0.2884,False,Website
937,INV10936,2023-12-28,112,335,219,4,20.61,0.33,11.53,55.23,46.12,9.11,0.1649,True,Website
938,INV10937,2023-12-19,492,71,173,4,63.98,0.39,20.48,156.11,81.92,74.19,0.4752,False,Retail POS
939,INV10938,2023-10-16,273,327,96,5,22.24,0.35,11.01,72.28,55.05,17.23,0.2384,False,Retail POS
940,INV10939,2022-06-28,422,114,123,5,56.55,0.09,19.0,257.3,95.0,162.3,0.6308,True,Mobile App
941,INV10940,2024-03-23,265,285,12,5,63.59,0.0,19.19,317.95,95.95,222.0,0.6982,True,Retail POS
942,INV10941,2023-01-06,458,407,4,1,24.89,0.2,7.85,19.91,7.85,12.06,0.6057,True,Mobile App
943,INV10942,2023-06-05,212,418,362,2,41.81,0.21,24.03,66.06,48.06,18.0,0.2725,True,Mobile App
944,INV10943,2022-08-18,78,468,346,4,68.11,0.08,39.0,250.64,156.0,94.64,0.3776,False,Mobile App
945,INV10944,2022-05-05,270,143,67,1,61.7,0.11,22.69,54.91,22.69,32.22,0.5868,True,Mobile App
946,INV10945,2022-07-25,154,97,145,4,44.48,0.31,20.64,122.76,82.56,40.2,0.3275,False,Retail POS
947,INV10946,2024-03-22,221,309,457,1,58.12,0.19,34.09,47.08,34.09,12.99,0.2759,False,Mobile App
948,INV10947,2022-05-23,369,401,477,5,61.66,0.13,27.69,268.22,138.45,129.77,0.4838,True,Retail POS
949,INV10948,2022-08-31,446,320,65,4,37.39,0.25,15.63,112.17,62.52,49.65,0.4426,True,Mobile App
950,INV10949,2024-03-20,347,212,82,5,64.6,0.26,28.75,239.02,143.75,95.27,0.3986,True,Retail POS
951,INV10950,2023-05-21,25,317,105,4,43.51,0.31,23.37,120.09,93.48,26.61,0.2216,True,Mobile App
952,INV10951,2022-01-27,464,185,181,3,46.38,0.06,20.55,130.79,61.65,69.14,0.5286,True,Retail POS
953,INV10952,2023-01-05,420,205,340,1,69.98,0.3,37.44,48.99,37.44,11.55,0.2358,False,Website
954,INV10953,2023-07-22,354,364,441,3,62.16,0.24,26.7,141.72,80.1,61.62,0.4348,True,Mobile App
955,INV10954,2023-08-10,208,216,105,1,38.08,0.02,14.3,37.32,14.3,23.02,0.6168,False,Mobile App
956,INV10955,2023-01-13,417,246,226,2,20.51,0.31,8.16,28.3,16.32,11.98,0.4233,True,Website
957,INV10956,2023-04-24,3,239,371,4,51.3,0.15,16.59,174.42,66.36,108.06,0.6195,False,Website
958,INV10957,2024-04-02,215,293,28,2,55.19,0.13,24.79,96.03,49.58,46.45,0.4837,False,Mobile App
959,INV10958,2023-07-19,395,391,496,2,52.53,0.18,18.09,86.15,36.18,49.97,0.58,False,Retail POS
960,INV10959,2022-05-13,112,8,483,1,68.38,0.14,37.16,58.81,37.16,21.65,0.3681,True,Mobile App
961,INV10960,2023-09-19,442,471,16,3,63.14,0.14,26.91,162.9,80.73,82.17,0.5044,True,Retail POS
962,INV10961,2022-03-30,192,78,277,5,42.43,0.32,22.47,144.26,112.35,31.91,0.2212,True,Website
963,INV10962,2022-03-09,402,324,333,1,23.13,0.05,13.56,21.97,13.56,8.41,0.3828,False,Retail POS
964,INV10963,2022-11-13,47,277,483,5,43.79,0.39,24.3,133.56,121.5,12.06,0.0903,False,Mobile App
965,INV10964,2023-02-12,489,445,298,2,54.45,0.22,31.88,84.94,63.76,21.18,0.2494,True,Website
966,INV10965,2024-01-05,428,494,54,5,50.38,0.07,23.7,234.27,118.5,115.77,0.4942,True,Website
967,INV10966,2024-01-07,221,202,288,3,46.9,0.05,16.4,133.66,49.2,84.46,0.6319,False,Mobile App
968,INV10967,2023-05-06,187,214,114,1,43.43,0.24,25.22,33.01,25.22,7.79,0.236,False,Mobile App
969,INV10968,2023-06-23,50,94,38,3,34.68,0.25,19.44,78.03,58.32,19.71,0.2526,True,Website
970,INV10969,2023-02-25,197,478,454,3,33.86,0.02,18.94,99.55,56.82,42.73,0.4292,True,Retail POS
971,INV10970,2024-02-27,216,464,370,1,45.0,0.1,22.86,40.5,22.86,17.64,0.4356,True,Retail POS
972,INV10971,2023-02-24,413,75,230,3,28.02,0.32,13.66,57.16,40.98,16.18,0.2831,False,Retail POS
973,INV10972,2024-04-23,221,470,166,4,37.02,0.02,11.27,145.12,45.08,100.04,0.6894,False,Mobile App
974,INV10973,2023-08-12,380,157,182,4,36.19,0.34,18.98,95.54,75.92,19.62,0.2054,True,Website
975,INV10974,2022-03-17,90,153,444,4,49.35,0.26,16.16,146.08,64.64,81.44,0.5575,True,Retail POS
976,INV10975,2022-05-09,232,442,205,5,23.32,0.17,8.81,96.78,44.05,52.73,0.5448,True,Website
977,INV10976,2022-11-21,323,142,366,3,61.47,0.14,28.61,158.59,85.83,72.76,0.4588,True,Retail POS
978,INV10977,2023-10-20,258,78,245,1,48.11,0.01,20.95,47.63,20.95,26.68,0.5602,True,Website
979,INV10978,2022-03-17,153,322,359,1,53.53,0.33,16.31,35.87,16.31,19.56,0.5453,False,Mobile App
980,INV10979,2023-04-06,256,182,333,5,55.14,0.06,30.17,259.16,150.85,108.31,0.4179,True,Mobile App
981,INV10980,2023-04-23,403,461,431,1,34.56,0.12,19.48,30.41,19.48,10.93,0.3594,False,Mobile App
982,INV10981,2023-11-28,424,195,396,4,43.51,0.23,21.95,134.01,87.8,46.21,0.3448,False,Retail POS
983,INV10982,2023-06-14,258,158,309,3,67.8,0.1,31.35,183.06,94.05,89.01,0.4862,False,Mobile App
984,INV10983,2022-12-19,467,146,417,1,58.33,0.2,34.31,46.66,34.31,12.35,0.2647,False,Mobile App
985,INV10984,2022-05-12,65,54,412,1,68.47,0.32,23.01,46.56,23.01,23.55,0.5058,False,Mobile App
986,INV10985,2024-06-18,190,356,121,2,57.3,0.19,29.87,92.83,59.74,33.09,0.3565,False,Website
987,INV10986,2024-04-28,91,277,259,2,28.77,0.38,9.74,35.67,19.48,16.19,0.4539,False,Website
